order_id,order_date,product_name,quantity,unit_price,gross_sales,discount_amount,refund_amount,net_sales,state
SS5392,2024-07-15,Naruto Hoodie,1,55,55,0,0,55,California
SS5393,2024-07-15,Naruto Hoodie,2,55,110,0,0,110,Texas
SS5394,2024-07-15,My Hero Academia Backpack,3,48,144,0,0,144,Florida
SS5395,2024-07-15,Naruto Hoodie,1,55,55,0,0,55,New York
SS5396,2024-07-15,Anime Mystery Box,3,60,180,0,0,180,Florida
SS5397,2024-07-15,Demon Slayer Poster,3,15,45,0,0,45,Ohio
SS5398,2024-07-15,Jujutsu Kaisen Keychain,3,8,24,4.09,0,19.91,Texas
SS5399,2024-07-15,Jujutsu Kaisen Keychain,1,8,8,1.53,0,6.47,Texas
SS5400,2024-07-15,Naruto Hoodie,2,55,110,0,0,110,Nevada
SS5401,2024-07-15,Naruto Hoodie,3,55,165,15.51,0,149.49,California
SS5402,2024-07-16,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS5403,2024-07-16,Naruto Hoodie,2,55,110,0,0,110,Florida
SS5404,2024-07-16,Naruto Hoodie,3,55,165,0,0,165,Florida
SS5405,2024-07-16,Anime Mystery Box,3,60,180,0,0,180,Michigan
SS5406,2024-07-16,Dragon Ball Z Hat,2,22,44,5.83,0,38.17,Texas
SS5407,2024-07-16,Dragon Ball Z Hat,3,22,66,10.19,0,55.81,Texas
SS5408,2024-07-16,Dragon Ball Z Hat,3,22,66,0,0,66,Washington
SS5409,2024-07-16,Demon Slayer Poster,3,15,45,0,0,45,Nevada
SS5410,2024-07-16,Naruto Hoodie,2,55,110,0,0,110,Illinois
SS5411,2024-07-16,Anime Mystery Box,1,60,60,4.55,0,55.45,Florida
SS5412,2024-07-16,Naruto Hoodie,2,55,110,8.86,0,101.14,Florida
SS5413,2024-07-16,Naruto Hoodie,2,55,110,0,0,110,Massachusetts
SS5414,2024-07-16,Naruto Hoodie,2,55,110,10.93,0,99.07,Texas
SS5415,2024-07-16,My Hero Academia Backpack,3,48,144,17.69,0,126.31,Missouri
SS5416,2024-07-17,Demon Slayer Poster,1,15,15,0,0,15,Ohio
SS5417,2024-07-17,Demon Slayer Poster,3,15,45,5.51,0,39.49,Florida
SS5418,2024-07-17,Dragon Ball Z Hat,3,22,66,0,0,66,Texas
SS5419,2024-07-17,Attack on Titan T-Shirt,3,28,84,0,0,84,California
SS5420,2024-07-17,One Piece Figure,3,35,105,20.03,0,84.97,Florida
SS5421,2024-07-17,Attack on Titan T-Shirt,2,28,56,0,0,56,Texas
SS5422,2024-07-17,One Piece Figure,3,35,105,0,0,105,Georgia
SS5423,2024-07-17,Naruto Hoodie,1,55,55,0,0,55,Missouri
SS5424,2024-07-17,My Hero Academia Backpack,3,48,144,0,0,144,Florida
SS5425,2024-07-17,My Hero Academia Backpack,2,48,96,10.88,0,85.12,California
SS5426,2024-07-17,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS5427,2024-07-17,Demon Slayer Poster,3,15,45,0,0,45,Texas
SS5428,2024-07-17,Jujutsu Kaisen Keychain,2,8,16,0,0,16,New York
SS5429,2024-07-17,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS5430,2024-07-18,Anime Mystery Box,2,60,120,0,0,120,Massachusetts
SS5431,2024-07-18,Demon Slayer Poster,1,15,15,0,0,15,Colorado
SS5432,2024-07-18,My Hero Academia Backpack,1,48,48,0,0,48,Florida
SS5433,2024-07-18,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Florida
SS5434,2024-07-18,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS5435,2024-07-18,Anime Mystery Box,1,60,60,0,0,60,New Jersey
SS5436,2024-07-18,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS5437,2024-07-18,Attack on Titan T-Shirt,2,28,56,0,0,56,California
SS5438,2024-07-18,Naruto Hoodie,1,55,55,9.32,0,45.68,Florida
SS5439,2024-07-18,Anime Mystery Box,1,60,60,0,0,60,Texas
SS5440,2024-07-18,One Piece Figure,1,35,35,0,0,35,Florida
SS5441,2024-07-18,Attack on Titan T-Shirt,3,28,84,15.06,68.94,0,Florida
SS5442,2024-07-18,Anime Mystery Box,3,60,180,31.23,0,148.77,Texas
SS5443,2024-07-18,Anime Mystery Box,1,60,60,4.34,0,55.66,Nevada
SS5444,2024-07-18,Jujutsu Kaisen Keychain,3,8,24,4.04,0,19.96,Missouri
SS5445,2024-07-19,Naruto Hoodie,2,55,110,10.9,0,99.1,Massachusetts
SS5446,2024-07-19,Anime Mystery Box,3,60,180,0,0,180,Nevada
SS5447,2024-07-19,Naruto Hoodie,1,55,55,0,0,55,Massachusetts
SS5448,2024-07-19,Naruto Hoodie,1,55,55,7.49,0,47.51,Washington
SS5449,2024-07-19,Anime Mystery Box,3,60,180,0,0,180,Florida
SS5450,2024-07-19,My Hero Academia Backpack,2,48,96,17.73,0,78.27,Texas
SS5451,2024-07-20,Naruto Hoodie,2,55,110,0,0,110,California
SS5452,2024-07-20,Anime Mystery Box,3,60,180,0,0,180,Florida
SS5453,2024-07-20,One Piece Figure,2,35,70,0,0,70,Texas
SS5454,2024-07-20,Naruto Hoodie,2,55,110,0,110,0,Texas
SS5455,2024-07-20,Naruto Hoodie,3,55,165,25.62,0,139.38,Pennsylvania
SS5456,2024-07-20,Anime Mystery Box,3,60,180,10.05,0,169.95,California
SS5457,2024-07-20,Naruto Hoodie,1,55,55,0,0,55,Georgia
SS5458,2024-07-21,Naruto Hoodie,1,55,55,0,0,55,California
SS5459,2024-07-21,Anime Mystery Box,3,60,180,0,0,180,California
SS5460,2024-07-21,Anime Mystery Box,2,60,120,0,0,120,California
SS5461,2024-07-21,Anime Mystery Box,3,60,180,0,0,180,California
SS5462,2024-07-21,Attack on Titan T-Shirt,3,28,84,14.69,0,69.31,Missouri
SS5463,2024-07-21,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS5464,2024-07-21,Anime Mystery Box,3,60,180,21.46,0,158.54,Arizona
SS5465,2024-07-21,Anime Mystery Box,1,60,60,0,0,60,New Jersey
SS5466,2024-07-21,Naruto Hoodie,2,55,110,7.15,0,102.85,Florida
SS5467,2024-07-21,Naruto Hoodie,1,55,55,0,0,55,Texas
SS5468,2024-07-21,Naruto Hoodie,1,55,55,0,0,55,California
SS5469,2024-07-21,Naruto Hoodie,2,55,110,0,0,110,Illinois
SS5470,2024-07-21,Naruto Hoodie,2,55,110,8.51,101.49,0,Nevada
SS5471,2024-07-21,My Hero Academia Backpack,2,48,96,0,0,96,California
SS5472,2024-07-22,Anime Mystery Box,1,60,60,0,0,60,Massachusetts
SS5473,2024-07-22,Dragon Ball Z Hat,1,22,22,0,0,22,California
SS5474,2024-07-22,Anime Mystery Box,2,60,120,0,0,120,Texas
SS5475,2024-07-22,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS5476,2024-07-22,One Piece Figure,2,35,70,0,0,70,Pennsylvania
SS5477,2024-07-22,Anime Mystery Box,1,60,60,3.3,0,56.7,Texas
SS5478,2024-07-23,Demon Slayer Poster,2,15,30,5.45,0,24.55,Florida
SS5479,2024-07-23,Dragon Ball Z Hat,1,22,22,0,0,22,California
SS5480,2024-07-23,Anime Mystery Box,1,60,60,6.38,0,53.62,Illinois
SS5481,2024-07-23,Anime Mystery Box,2,60,120,0,0,120,Ohio
SS5482,2024-07-23,Anime Mystery Box,2,60,120,0,0,120,Texas
SS5483,2024-07-23,Jujutsu Kaisen Keychain,1,8,8,0.6,0,7.4,Texas
SS5484,2024-07-23,Anime Mystery Box,1,60,60,0,0,60,Massachusetts
SS5485,2024-07-23,Anime Mystery Box,2,60,120,0,0,120,Florida
SS5486,2024-07-23,Anime Mystery Box,3,60,180,0,0,180,Colorado
SS5487,2024-07-23,My Hero Academia Backpack,1,48,48,0,0,48,California
SS5488,2024-07-23,Anime Mystery Box,3,60,180,0,0,180,Texas
SS5489,2024-07-23,My Hero Academia Backpack,2,48,96,0,0,96,Texas
SS5490,2024-07-23,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS5491,2024-07-23,Naruto Hoodie,1,55,55,0,0,55,Florida
SS5492,2024-07-23,Dragon Ball Z Hat,1,22,22,1.3,0,20.7,California
SS5493,2024-07-23,One Piece Figure,1,35,35,0,35,0,Florida
SS5494,2024-07-23,Anime Mystery Box,2,60,120,19.01,0,100.99,New Jersey
SS5495,2024-07-23,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Texas
SS5496,2024-07-24,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS5497,2024-07-24,Naruto Hoodie,1,55,55,0,55,0,New Jersey
SS5498,2024-07-24,Dragon Ball Z Hat,3,22,66,10.14,0,55.86,Georgia
SS5499,2024-07-24,Naruto Hoodie,1,55,55,0,0,55,California
SS5500,2024-07-24,One Piece Figure,2,35,70,0,0,70,Texas
SS5501,2024-07-24,Demon Slayer Poster,3,15,45,0,45,0,Florida
SS5502,2024-07-24,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS5503,2024-07-24,Naruto Hoodie,3,55,165,0,0,165,Missouri
SS5504,2024-07-24,One Piece Figure,2,35,70,0,0,70,North Carolina
SS5505,2024-07-24,Naruto Hoodie,2,55,110,0,0,110,New Jersey
SS5506,2024-07-25,Naruto Hoodie,3,55,165,0,0,165,Missouri
SS5507,2024-07-25,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS5508,2024-07-25,Dragon Ball Z Hat,1,22,22,2.96,0,19.04,California
SS5509,2024-07-25,Naruto Hoodie,3,55,165,0,0,165,Arizona
SS5510,2024-07-25,Naruto Hoodie,2,55,110,0,110,0,Florida
SS5511,2024-07-25,Anime Mystery Box,1,60,60,0,0,60,New York
SS5512,2024-07-25,Attack on Titan T-Shirt,2,28,56,0,0,56,Texas
SS5513,2024-07-25,Naruto Hoodie,2,55,110,0,0,110,Florida
SS5514,2024-07-25,Anime Mystery Box,2,60,120,0,0,120,Florida
SS5515,2024-07-25,My Hero Academia Backpack,2,48,96,0,0,96,Florida
SS5516,2024-07-25,Anime Mystery Box,3,60,180,0,0,180,California
SS5517,2024-07-25,One Piece Figure,3,35,105,14.05,90.95,0,Colorado
SS5518,2024-07-25,Naruto Hoodie,1,55,55,0,0,55,Texas
SS5519,2024-07-25,Anime Mystery Box,3,60,180,28.22,0,151.78,Texas
SS5520,2024-07-26,One Piece Figure,2,35,70,0,0,70,California
SS5521,2024-07-26,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Illinois
SS5522,2024-07-26,Anime Mystery Box,3,60,180,0,0,180,Texas
SS5523,2024-07-26,Naruto Hoodie,1,55,55,8.57,0,46.43,California
SS5524,2024-07-26,Naruto Hoodie,1,55,55,0,0,55,Ohio
SS5525,2024-07-26,Anime Mystery Box,3,60,180,0,180,0,Florida
SS5526,2024-07-26,Anime Mystery Box,1,60,60,0,0,60,California
SS5527,2024-07-26,Anime Mystery Box,3,60,180,0,180,0,Arizona
SS5528,2024-07-26,Demon Slayer Poster,1,15,15,0,0,15,California
SS5529,2024-07-26,Naruto Hoodie,3,55,165,0,0,165,Pennsylvania
SS5530,2024-07-27,Attack on Titan T-Shirt,2,28,56,0,0,56,Texas
SS5531,2024-07-27,Anime Mystery Box,2,60,120,0,0,120,Florida
SS5532,2024-07-27,Naruto Hoodie,1,55,55,10.47,0,44.53,Florida
SS5533,2024-07-27,Demon Slayer Poster,1,15,15,1.4,13.6,0,Florida
SS5534,2024-07-27,Jujutsu Kaisen Keychain,2,8,16,0,0,16,New York
SS5535,2024-07-27,One Piece Figure,1,35,35,0,0,35,Florida
SS5536,2024-07-27,Anime Mystery Box,2,60,120,0,120,0,Florida
SS5537,2024-07-27,Demon Slayer Poster,1,15,15,0,0,15,Georgia
SS5538,2024-07-27,One Piece Figure,1,35,35,0,0,35,Florida
SS5539,2024-07-27,Naruto Hoodie,2,55,110,0,0,110,Florida
SS5540,2024-07-27,Naruto Hoodie,2,55,110,0,0,110,Georgia
SS5541,2024-07-27,Anime Mystery Box,1,60,60,0,0,60,California
SS5542,2024-07-27,Naruto Hoodie,3,55,165,11.49,0,153.51,New Jersey
SS5543,2024-07-27,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS5544,2024-07-27,Naruto Hoodie,1,55,55,0,0,55,Texas
SS5545,2024-07-27,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS5546,2024-07-28,Naruto Hoodie,2,55,110,0,0,110,Texas
SS5547,2024-07-28,Anime Mystery Box,3,60,180,0,180,0,New York
SS5548,2024-07-28,Naruto Hoodie,1,55,55,0,0,55,Virginia
SS5549,2024-07-28,Dragon Ball Z Hat,3,22,66,10.86,0,55.14,Texas
SS5550,2024-07-28,Anime Mystery Box,2,60,120,0,0,120,Pennsylvania
SS5551,2024-07-28,Anime Mystery Box,2,60,120,0,0,120,North Carolina
SS5552,2024-07-28,Anime Mystery Box,1,60,60,0,0,60,North Carolina
SS5553,2024-07-28,Naruto Hoodie,1,55,55,0,0,55,California
SS5554,2024-07-28,Naruto Hoodie,1,55,55,0,0,55,Washington
SS5555,2024-07-28,Attack on Titan T-Shirt,2,28,56,0,0,56,Virginia
SS5556,2024-07-28,Naruto Hoodie,3,55,165,0,165,0,Florida
SS5557,2024-07-28,Naruto Hoodie,1,55,55,0,0,55,Arizona
SS5558,2024-07-28,Attack on Titan T-Shirt,3,28,84,0,0,84,Virginia
SS5559,2024-07-29,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS5560,2024-07-29,Anime Mystery Box,3,60,180,0,0,180,Florida
SS5561,2024-07-29,Dragon Ball Z Hat,2,22,44,5.82,0,38.18,New York
SS5562,2024-07-29,One Piece Figure,1,35,35,0,0,35,Texas
SS5563,2024-07-29,Attack on Titan T-Shirt,2,28,56,6.77,0,49.23,California
SS5564,2024-07-29,Demon Slayer Poster,1,15,15,0,0,15,Arizona
SS5565,2024-07-29,Anime Mystery Box,2,60,120,10.52,0,109.48,Arizona
SS5566,2024-07-30,Anime Mystery Box,1,60,60,11.99,0,48.01,Texas
SS5567,2024-07-30,Anime Mystery Box,3,60,180,0,0,180,Massachusetts
SS5568,2024-07-30,Naruto Hoodie,2,55,110,8.46,0,101.54,Arizona
SS5569,2024-07-30,Attack on Titan T-Shirt,2,28,56,0,0,56,Florida
SS5570,2024-07-30,Naruto Hoodie,1,55,55,0,0,55,New York
SS5571,2024-07-30,My Hero Academia Backpack,3,48,144,7.65,136.35,0,Virginia
SS5572,2024-07-30,Anime Mystery Box,1,60,60,10.87,0,49.13,Texas
SS5573,2024-07-30,Anime Mystery Box,1,60,60,0,0,60,California
SS5574,2024-07-31,Anime Mystery Box,1,60,60,9.49,0,50.51,North Carolina
SS5575,2024-07-31,Attack on Titan T-Shirt,3,28,84,0,0,84,Florida
SS5576,2024-07-31,My Hero Academia Backpack,3,48,144,0,0,144,California
SS5577,2024-07-31,Jujutsu Kaisen Keychain,2,8,16,2.61,0,13.39,Ohio
SS5578,2024-07-31,Naruto Hoodie,2,55,110,0,0,110,Florida
SS5579,2024-07-31,Anime Mystery Box,3,60,180,0,0,180,Tennessee
SS5580,2024-07-31,Anime Mystery Box,3,60,180,21.87,0,158.13,Florida
SS5581,2024-07-31,Attack on Titan T-Shirt,3,28,84,0,0,84,Illinois
SS5582,2024-08-01,Naruto Hoodie,1,55,55,9.8,0,45.2,California
SS5583,2024-08-01,Demon Slayer Poster,1,15,15,0,0,15,Florida
SS5584,2024-08-01,Naruto Hoodie,1,55,55,6.94,0,48.06,California
SS5585,2024-08-01,One Piece Figure,1,35,35,0,0,35,Georgia
SS5586,2024-08-01,Attack on Titan T-Shirt,2,28,56,0,0,56,California
SS5587,2024-08-01,Naruto Hoodie,3,55,165,0,0,165,Florida
SS5588,2024-08-02,Naruto Hoodie,1,55,55,0,0,55,California
SS5589,2024-08-02,Anime Mystery Box,3,60,180,0,0,180,Illinois
SS5590,2024-08-02,Anime Mystery Box,1,60,60,0,0,60,Texas
SS5591,2024-08-02,Naruto Hoodie,1,55,55,0,0,55,New York
SS5592,2024-08-02,Naruto Hoodie,1,55,55,8.79,0,46.21,Pennsylvania
SS5593,2024-08-02,One Piece Figure,1,35,35,0,0,35,Indiana
SS5594,2024-08-02,Dragon Ball Z Hat,3,22,66,12.95,0,53.05,Arizona
SS5595,2024-08-03,One Piece Figure,3,35,105,0,0,105,Florida
SS5596,2024-08-03,Demon Slayer Poster,3,15,45,5.35,0,39.65,California
SS5597,2024-08-03,Demon Slayer Poster,2,15,30,0,0,30,Pennsylvania
SS5598,2024-08-03,My Hero Academia Backpack,1,48,48,4.55,0,43.45,Texas
SS5599,2024-08-03,One Piece Figure,1,35,35,0,0,35,Missouri
SS5600,2024-08-03,Demon Slayer Poster,2,15,30,0,0,30,Illinois
SS5601,2024-08-03,Dragon Ball Z Hat,3,22,66,10.78,0,55.22,Colorado
SS5602,2024-08-03,Dragon Ball Z Hat,3,22,66,0,0,66,Georgia
SS5603,2024-08-03,Anime Mystery Box,3,60,180,20.76,159.24,0,California
SS5604,2024-08-03,One Piece Figure,3,35,105,0,0,105,Illinois
SS5605,2024-08-03,Anime Mystery Box,3,60,180,0,0,180,Texas
SS5606,2024-08-03,Naruto Hoodie,1,55,55,3.73,0,51.27,Texas
SS5607,2024-08-03,Naruto Hoodie,1,55,55,0,0,55,Michigan
SS5608,2024-08-04,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Florida
SS5609,2024-08-04,Anime Mystery Box,1,60,60,4.68,0,55.32,Texas
SS5610,2024-08-04,My Hero Academia Backpack,2,48,96,0,0,96,Florida
SS5611,2024-08-04,Dragon Ball Z Hat,2,22,44,0,0,44,Texas
SS5612,2024-08-04,Attack on Titan T-Shirt,3,28,84,0,0,84,Virginia
SS5613,2024-08-04,One Piece Figure,1,35,35,0,0,35,California
SS5614,2024-08-04,Jujutsu Kaisen Keychain,2,8,16,0,0,16,California
SS5615,2024-08-04,Anime Mystery Box,1,60,60,7.1,0,52.9,Florida
SS5616,2024-08-04,Naruto Hoodie,1,55,55,5.5,0,49.5,California
SS5617,2024-08-04,Dragon Ball Z Hat,2,22,44,0,0,44,California
SS5618,2024-08-04,Anime Mystery Box,2,60,120,0,0,120,Massachusetts
SS5619,2024-08-04,Attack on Titan T-Shirt,2,28,56,0,0,56,Florida
SS5620,2024-08-04,Attack on Titan T-Shirt,2,28,56,9.35,0,46.65,Florida
SS5621,2024-08-04,My Hero Academia Backpack,1,48,48,0,48,0,California
SS5622,2024-08-04,Anime Mystery Box,1,60,60,0,0,60,Florida
SS5623,2024-08-05,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS5624,2024-08-05,Anime Mystery Box,1,60,60,0,0,60,Florida
SS5625,2024-08-05,My Hero Academia Backpack,3,48,144,28.23,115.77,0,Texas
SS5626,2024-08-05,Anime Mystery Box,3,60,180,21.17,0,158.83,Ohio
SS5627,2024-08-05,Demon Slayer Poster,3,15,45,0,0,45,Nevada
SS5628,2024-08-05,My Hero Academia Backpack,1,48,48,0,0,48,Missouri
SS5629,2024-08-05,Anime Mystery Box,1,60,60,0,0,60,Washington
SS5630,2024-08-05,Anime Mystery Box,2,60,120,0,0,120,Colorado
SS5631,2024-08-05,Anime Mystery Box,3,60,180,0,0,180,Florida
SS5632,2024-08-05,Naruto Hoodie,1,55,55,6.89,48.11,0,Florida
SS5633,2024-08-05,Attack on Titan T-Shirt,2,28,56,0,56,0,Florida
SS5634,2024-08-05,Anime Mystery Box,1,60,60,3.53,0,56.47,Indiana
SS5635,2024-08-05,Anime Mystery Box,2,60,120,0,120,0,Texas
SS5636,2024-08-05,One Piece Figure,1,35,35,0,35,0,Florida
SS5637,2024-08-05,Naruto Hoodie,3,55,165,12.36,152.64,0,California
SS5638,2024-08-05,Naruto Hoodie,2,55,110,9.29,0,100.71,Florida
SS5639,2024-08-05,Anime Mystery Box,1,60,60,0,0,60,California
SS5640,2024-08-05,Demon Slayer Poster,2,15,30,4.62,25.38,0,Florida
SS5641,2024-08-06,Anime Mystery Box,2,60,120,0,0,120,Florida
SS5642,2024-08-06,One Piece Figure,3,35,105,14.19,0,90.81,Washington
SS5643,2024-08-06,Anime Mystery Box,3,60,180,0,0,180,Florida
SS5644,2024-08-06,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS5645,2024-08-06,Naruto Hoodie,1,55,55,0,0,55,Texas
SS5646,2024-08-06,Anime Mystery Box,1,60,60,0,0,60,Florida
SS5647,2024-08-06,My Hero Academia Backpack,3,48,144,17.19,126.81,0,Texas
SS5648,2024-08-06,Anime Mystery Box,2,60,120,0,0,120,California
SS5649,2024-08-06,Anime Mystery Box,2,60,120,0,0,120,Texas
SS5650,2024-08-06,Naruto Hoodie,1,55,55,4.94,0,50.06,Nevada
SS5651,2024-08-06,My Hero Academia Backpack,2,48,96,0,0,96,Tennessee
SS5652,2024-08-06,Attack on Titan T-Shirt,3,28,84,11.4,0,72.6,Florida
SS5653,2024-08-06,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS5654,2024-08-06,One Piece Figure,1,35,35,0,0,35,Texas
SS5655,2024-08-06,Demon Slayer Poster,3,15,45,0,0,45,Texas
SS5656,2024-08-07,Naruto Hoodie,2,55,110,0,0,110,Pennsylvania
SS5657,2024-08-07,Naruto Hoodie,2,55,110,0,110,0,Colorado
SS5658,2024-08-07,My Hero Academia Backpack,3,48,144,0,0,144,Illinois
SS5659,2024-08-07,Anime Mystery Box,2,60,120,0,120,0,Virginia
SS5660,2024-08-07,Anime Mystery Box,1,60,60,0,0,60,North Carolina
SS5661,2024-08-07,Attack on Titan T-Shirt,3,28,84,0,0,84,Colorado
SS5662,2024-08-07,Dragon Ball Z Hat,1,22,22,0,0,22,Nevada
SS5663,2024-08-07,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Florida
SS5664,2024-08-07,Dragon Ball Z Hat,1,22,22,0,0,22,North Carolina
SS5665,2024-08-07,Demon Slayer Poster,2,15,30,5.22,0,24.78,California
SS5666,2024-08-07,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Florida
SS5667,2024-08-07,Naruto Hoodie,2,55,110,0,0,110,Texas
SS5668,2024-08-07,Anime Mystery Box,3,60,180,0,0,180,California
SS5669,2024-08-07,Naruto Hoodie,3,55,165,0,0,165,New York
SS5670,2024-08-07,Anime Mystery Box,1,60,60,0,0,60,New Jersey
SS5671,2024-08-07,Anime Mystery Box,2,60,120,0,0,120,Texas
SS5672,2024-08-07,Naruto Hoodie,2,55,110,0,0,110,Florida
SS5673,2024-08-07,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Colorado
SS5674,2024-08-08,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS5675,2024-08-08,Naruto Hoodie,2,55,110,0,0,110,New Jersey
SS5676,2024-08-08,Attack on Titan T-Shirt,3,28,84,0,0,84,Texas
SS5677,2024-08-08,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Texas
SS5678,2024-08-08,My Hero Academia Backpack,1,48,48,3.98,0,44.02,Tennessee
SS5679,2024-08-08,Naruto Hoodie,2,55,110,0,0,110,Texas
SS5680,2024-08-08,Anime Mystery Box,1,60,60,0,0,60,Ohio
SS5681,2024-08-08,Anime Mystery Box,2,60,120,0,0,120,California
SS5682,2024-08-08,One Piece Figure,3,35,105,0,0,105,Florida
SS5683,2024-08-09,Attack on Titan T-Shirt,1,28,28,0,0,28,California
SS5684,2024-08-09,Attack on Titan T-Shirt,3,28,84,6.46,77.54,0,California
SS5685,2024-08-09,Jujutsu Kaisen Keychain,3,8,24,4.61,0,19.39,California
SS5686,2024-08-09,Dragon Ball Z Hat,1,22,22,2.58,0,19.42,Massachusetts
SS5687,2024-08-09,Dragon Ball Z Hat,2,22,44,5.34,0,38.66,Texas
SS5688,2024-08-09,My Hero Academia Backpack,2,48,96,12.74,0,83.26,Florida
SS5689,2024-08-09,Anime Mystery Box,3,60,180,0,0,180,California
SS5690,2024-08-09,Naruto Hoodie,2,55,110,0,0,110,California
SS5691,2024-08-09,Anime Mystery Box,3,60,180,0,0,180,Texas
SS5692,2024-08-09,Anime Mystery Box,2,60,120,0,0,120,California
SS5693,2024-08-09,Demon Slayer Poster,1,15,15,0,0,15,Florida
SS5694,2024-08-09,Dragon Ball Z Hat,1,22,22,0,0,22,California
SS5695,2024-08-09,Anime Mystery Box,1,60,60,0,0,60,Washington
SS5696,2024-08-09,Naruto Hoodie,3,55,165,0,0,165,California
SS5697,2024-08-09,Naruto Hoodie,2,55,110,19.94,0,90.06,Pennsylvania
SS5698,2024-08-09,Anime Mystery Box,2,60,120,9.13,0,110.87,California
SS5699,2024-08-09,Naruto Hoodie,1,55,55,10.52,0,44.48,North Carolina
SS5700,2024-08-09,Naruto Hoodie,2,55,110,0,0,110,North Carolina
SS5701,2024-08-10,Naruto Hoodie,1,55,55,0,0,55,Texas
SS5702,2024-08-10,Naruto Hoodie,1,55,55,0,55,0,Texas
SS5703,2024-08-10,Anime Mystery Box,1,60,60,0,0,60,Pennsylvania
SS5704,2024-08-10,Anime Mystery Box,1,60,60,0,0,60,Texas
SS5705,2024-08-10,Dragon Ball Z Hat,3,22,66,0,0,66,Colorado
SS5706,2024-08-10,Attack on Titan T-Shirt,2,28,56,0,0,56,Massachusetts
SS5707,2024-08-10,Demon Slayer Poster,2,15,30,0,0,30,Washington
SS5708,2024-08-10,Dragon Ball Z Hat,1,22,22,1.31,0,20.69,Washington
SS5709,2024-08-10,Anime Mystery Box,2,60,120,0,0,120,California
SS5710,2024-08-10,Anime Mystery Box,3,60,180,0,0,180,California
SS5711,2024-08-10,Attack on Titan T-Shirt,2,28,56,0,0,56,North Carolina
SS5712,2024-08-10,Dragon Ball Z Hat,2,22,44,0,0,44,Florida
SS5713,2024-08-10,Naruto Hoodie,1,55,55,0,0,55,Pennsylvania
SS5714,2024-08-10,Attack on Titan T-Shirt,3,28,84,0,0,84,Texas
SS5715,2024-08-11,Naruto Hoodie,2,55,110,0,0,110,Pennsylvania
SS5716,2024-08-11,Dragon Ball Z Hat,3,22,66,0,0,66,Texas
SS5717,2024-08-11,Naruto Hoodie,2,55,110,0,0,110,Virginia
SS5718,2024-08-11,Attack on Titan T-Shirt,1,28,28,0,0,28,Indiana
SS5719,2024-08-11,Naruto Hoodie,1,55,55,7.45,0,47.55,Florida
SS5720,2024-08-11,Anime Mystery Box,3,60,180,12.59,0,167.41,Florida
SS5721,2024-08-11,Naruto Hoodie,3,55,165,0,0,165,Texas
SS5722,2024-08-11,Naruto Hoodie,2,55,110,0,0,110,Florida
SS5723,2024-08-11,Anime Mystery Box,2,60,120,0,0,120,Tennessee
SS5724,2024-08-11,Naruto Hoodie,3,55,165,0,0,165,Texas
SS5725,2024-08-11,Dragon Ball Z Hat,2,22,44,0,0,44,Colorado
SS5726,2024-08-11,Jujutsu Kaisen Keychain,3,8,24,0,0,24,California
SS5727,2024-08-11,Naruto Hoodie,3,55,165,0,0,165,Florida
SS5728,2024-08-11,One Piece Figure,2,35,70,7.82,0,62.18,Georgia
SS5729,2024-08-11,Naruto Hoodie,1,55,55,0,0,55,Florida
SS5730,2024-08-11,One Piece Figure,2,35,70,0,0,70,California
SS5731,2024-08-12,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS5732,2024-08-12,Anime Mystery Box,3,60,180,0,0,180,Missouri
SS5733,2024-08-12,Anime Mystery Box,2,60,120,0,0,120,California
SS5734,2024-08-12,Naruto Hoodie,2,55,110,0,0,110,Ohio
SS5735,2024-08-12,Dragon Ball Z Hat,2,22,44,0,0,44,New Jersey
SS5736,2024-08-12,Demon Slayer Poster,3,15,45,5.03,0,39.97,New York
